customer_id,product_name,journey_length,currently_customer,customer age group at the point of sign up
133057,product3,35,N,under 18
133110,product11,1544,N,25-35
133111,product3,166,N,under 18
133112,product3,166,N,under 18
133116,product1,30,N,under 18
133130,product10,13270,N,18 - 25
133172,product2,92,N,above 45
133173,product2,92,N,above 45
133215,product2,84,N,under 18
133239,product1,320,N,25-35
133259,product1,39,N,above 45
133384,product3,362.5,N,under 18
133439,product2,0,Y,under 18
133496,product3,182,N,25-35
133508,product11,,N,25-35
133523,product1,61.5,N,above 45
133525,product11,1276,N,under 18
133543,product2,324,N,25-35
133550,product3,362.5,N,under 18
133561,product11,505,N,under 18
133602,product11,457,N,25-35
133628,product11,1514,N,under 18
133663,product2,89,N,above 45
133664,product2,110,N,above 45
133726,product7,218,N,18 - 25
133728,product7,1903,N,18 - 25
133728,product4,245,N,18 - 25
133755,product11,149,N,25-35
133812,product5,365,N,25-35
133840,product3,182,N,25-35
133890,product5,276,N,25-35
133907,product1,347,N,under 18
133917,product11,249,N,35-45
133948,product2,84,Y,under 18
133980,product2,88,N,under 18
133999,product2,126,Y,under 18
134005,product2,1244,N,25-35
134011,product2,105,N,25-35
134019,product1,166,Y,above 45
134019,product7,363,N,above 45
134022,product5,320,N,25-35
134095,product1,341,N,above 45
134125,product8,1158,Y,under 18
134177,product2,101,Y,above 45
134357,product2,324,Y,25-35
134368,product2,89,N,under 18
134376,product2,124.5,N,under 18
134386,product10,138,N,under 18
134409,product2,722,N,under 18
134409,product1,89,N,under 18
134433,product8,191.5,Y,under 18
134445,product2,126,N,under 18
134456,product5,294.5,N,above 45
134525,product8,13007,N,under 18
134566,product1,198,Y,under 18
134572,product3,329,N,25-35
134581,product2,467,N,above 45
134587,product2,386,N,35-45
134601,product11,198,N,under 18
134612,product2,105,N,25-35
134618,product2,101,Y,above 45
134623,product2,101,N,above 45
134631,product2,101,N,under 18
134646,product2,124.5,Y,above 45
134650,product3,260,N,18 - 25
134660,product1,318,N,above 45
134670,product6,2454,N,18 - 25
134697,product10,305.5,N,under 18
134704,product1,3481,N,25-35
134718,product5,294.5,N,above 45
134747,product2,333,N,under 18
134747,product10,124.5,N,under 18
134752,product2,,N,under 18
134779,product2,156,N,25-35
134792,product11,507.5,N,18 - 25
134810,product10,257,N,35-45
134811,product2,3177,N,above 45
134822,product2,0,Y,under 18
134841,product2,498,N,25-35
134841,product3,313.5,N,25-35
134849,product7,304,N,above 45
134867,product2,84,N,under 18
134868,product2,1088,N,25-35
134868,product7,322.5,N,25-35
134892,product2,386,N,35-45
134893,product10,257,N,35-45
134898,product2,263.5,N,25-35
134904,product10,1782,N,35-45
134904,product5,3,N,35-45
134927,product11,761,N,above 45
134940,product3,260,Y,18 - 25
134942,product10,2518,Y,under 18
134957,product3,607,N,25-35
134968,product5,294.5,N,25-35
134974,product10,257,N,35-45
134992,product2,248,N,35-45
135066,product10,257,Y,35-45
135078,product3,357,N,under 18
135089,product1,347,N,under 18
135163,product2,89,N,under 18
135183,product2,92,N,under 18
135202,product2,124.5,N,under 18
135204,product5,315,N,25-35
135220,product2,101,Y,above 45
135251,product1,330,N,above 45
135252,product2,338.5,N,25-35
135261,product7,203,N,35-45
135276,product5,294.5,N,above 45
135305,product2,82,N,above 45
135305,product4,109,N,above 45
135408,product2,105,N,25-35
135419,product1,76,N,above 45
135423,product1,14,N,above 45
135428,product1,236,N,under 18
135473,product8,164,N,under 18
135475,product1,257.5,N,under 18
135480,product2,124.5,N,under 18
135486,product2,124.5,N,under 18
135550,product1,15,N,above 45
135575,product2,336,N,25-35
135611,product2,266.5,N,under 18
135621,product1,40,N,above 45
135643,product10,296,N,18 - 25
135646,product1,3319,N,under 18
135646,product11,794,N,under 18
135657,product5,274,N,above 45
135658,product10,171,N,under 18
135667,product2,114,N,under 18
135754,product3,220,N,under 18
135757,product3,1706,Y,25-35
135763,product2,78,N,under 18
135810,product1,,N,above 45
135845,product2,75.5,N,above 45
135894,product3,164,N,above 45
135951,product2,124.5,Y,under 18
135953,product2,322.5,N,25-35
135954,product1,329,N,above 45
135963,product1,322.5,N,above 45
135965,product1,31,N,above 45
135981,product2,105,N,25-35
135993,product2,728,N,other
136015,product10,235.5,N,under 18
136028,product10,235.5,N,under 18
136029,product2,235.5,N,under 18
136041,product2,101,N,under 18
136106,product11,257.5,N,under 18
136117,product5,475,N,25-35
136117,product10,0,Y,25-35
136258,product2,98,N,under 18
136258,product5,78,N,under 18
136282,product2,307.5,N,25-35
136289,product2,22,N,25-35
136302,product2,540,N,25-35
136333,product10,37,Y,35-45
136350,product2,91.5,N,under 18
136352,product2,28,N,25-35
136371,product6,304,Y,above 45
136378,product10,161,N,under 18
136410,product1,253,N,under 18
136419,product5,0,Y,25-35
136422,product8,6359,N,under 18
136440,product3,182,Y,25-35
136449,product2,89,N,under 18
136482,product1,298.5,N,above 45
136489,product7,1711,N,35-45
136506,product1,20,N,above 45
137230,product8,200.5,N,under 18
137235,product2,92,N,under 18
137256,product5,3641,N,25-35
137265,product2,138,N,under 18
137314,product6,329,N,25-35
137353,product2,88,N,under 18
137354,product2,238,Y,above 45
137358,product2,568,N,under 18
137358,product7,92,N,under 18
137371,product8,173,Y,under 18
137373,product5,323,N,25-35
137375,product10,138,N,under 18
137390,product1,329,N,above 45
137411,product2,89,N,above 45
137419,product2,105,N,25-35
137420,product2,78,N,under 18
137586,product1,1114,N,above 45
137592,product10,896,Y,under 18
137602,product2,2251,N,25-35
137631,product3,260,N,18 - 25
137647,product2,89,N,under 18
137649,product2,101,N,under 18
137674,product4,352,N,25-35
137686,product3,8173,N,under 18
137689,product3,,N,25-35
137690,product2,129,N,under 18
137718,product5,271,N,above 45
137727,product5,388,N,under 18
137778,product2,105,N,25-35
137842,product2,0,Y,under 18
137853,product2,1218,N,under 18
137892,product5,271,N,above 45
137905,product11,164,N,under 18
137906,product11,,N,under 18
137929,product2,84,N,under 18
137936,product2,89,N,under 18
137959,product11,364.5,N,under 18
137965,product2,88,N,under 18
137972,product2,92,N,under 18
137988,product10,324.5,N,other
137989,product1,301,N,above 45
137994,product2,101,N,under 18
138000,product2,89,N,under 18
138021,product11,3537,N,under 18
138025,product6,257,N,35-45
138025,product4,257,N,35-45
138058,product10,129,Y,under 18
138059,product11,4412,N,under 18
138069,product11,297,N,25-35
138127,product5,294.5,N,above 45
138128,product3,329.5,N,25-35
138129,product1,287.5,Y,above 45
138135,product3,182,N,25-35
138139,product2,92,N,above 45
138157,product2,105,N,25-35
138166,product10,235.5,N,under 18
138183,product3,220,N,under 18
138189,product8,168.5,Y,under 18
138200,product3,288.5,N,under 18
138247,product8,54,Y,under 18
138248,product1,15,N,above 45
138286,product2,,N,under 18
138335,product3,,N,25-35
138346,product1,1221,N,under 18
138351,product2,753,N,under 18
138351,product10,235.5,N,under 18
138357,product7,227,N,35-45
138381,product10,138,Y,under 18
138384,product10,138,N,under 18
138441,product3,166,N,under 18
138443,product1,301,N,above 45
138454,product10,138,N,under 18
138456,product3,1124.5,N,25-35
138470,product11,31,N,under 18
138489,product3,2396,N,under 18
138525,product5,101,Y,25-35
138548,product3,3010,N,under 18
138549,product3,6601,N,under 18
138577,product8,168.5,Y,under 18
138587,product2,105,N,25-35
138597,product2,463.5,N,under 18
138603,product2,3,N,under 18
138605,product2,88,N,under 18
138629,product2,463,N,under 18
138654,product2,84,N,under 18
138670,product8,168.5,Y,under 18
138671,product3,1889,N,under 18
138693,product11,259,Y,under 18
138706,product10,235.5,N,under 18
138719,product3,3451,N,25-35
138724,product7,882,N,above 45
138744,product1,2,N,above 45
138756,product1,30,N,above 45
138759,product1,280,N,above 45
138763,product2,92,N,above 45
138768,product1,62,N,above 45
138769,product1,62,N,above 45
138772,product3,32,N,under 18
138803,product8,211,N,under 18
138809,product3,220,N,under 18
138836,product2,89,N,under 18
138866,product2,84,N,under 18
138888,product2,105,Y,25-35
138895,product2,1249,N,under 18
138899,product2,41,N,under 18
138900,product2,88,N,under 18
138942,product1,62,N,above 45
138963,product10,413,N,other
138977,product11,127,N,35-45
139071,product8,211,N,under 18
139082,product2,413,N,other
139099,product3,1183,Y,under 18
139130,product5,352,N,above 45
139132,product10,137.5,N,under 18
139141,product11,220.5,N,under 18
139142,product3,426.5,Y,other
139188,product2,101,N,above 45
139214,product2,81,Y,under 18
139223,product2,105,N,25-35
139233,product10,235.5,N,under 18
139251,product5,274,Y,above 45
139290,product2,235.5,Y,under 18
139302,product3,,N,25-35
139344,product11,191.5,N,35-45
139381,product3,220,N,under 18
139474,product2,610,N,25-35
139501,product4,500,N,25-35
139505,product8,168.5,N,under 18
139514,product2,92,N,above 45
139515,product3,1013,N,18 - 25
139517,product1,,Y,above 45
139518,product10,250.5,Y,25-35
139539,product3,1365,N,under 18
139557,product5,274,N,above 45
139566,product5,268,N,above 45
139575,product5,294.5,N,above 45
139597,product3,64,N,under 18
139704,product11,432,N,25-35
139709,product1,280,N,above 45
139736,product10,250.5,N,25-35
139756,product3,182,N,25-35
139773,product10,227,N,25-35
139774,product5,271,N,above 45
139780,product1,13,N,above 45
139791,product10,1146,N,25-35
139801,product2,473,N,25-35
139839,product2,63,N,under 18
139839,product8,81,Y,under 18
139841,product2,84,N,under 18
139849,product5,294.5,N,above 45
139855,product7,203,N,above 45
139857,product1,280,N,above 45
139909,product8,200.5,N,under 18
139910,product8,164,N,under 18
139921,product2,105,N,25-35
139934,product2,88,N,under 18
139939,product2,537.5,Y,under 18
139951,product5,11,N,above 45
139975,product3,182,N,25-35
139976,product5,291.5,N,under 18
140013,product1,1463,N,under 18
140014,product3,182,N,25-35
140020,product5,268,Y,above 45
140054,product3,182,N,25-35
140065,product2,105,N,25-35
140078,product2,570,N,under 18
140086,product2,84,N,above 45
140094,product2,78,N,under 18
140099,product1,62,N,above 45
140100,product1,62,N,above 45
140109,product1,278.5,N,above 45
140148,product11,347,N,under 18
140159,product5,294.5,N,above 45
140162,product5,294.5,N,above 45
140170,product4,967,N,25-35
140280,product5,294.5,N,above 45
140289,product3,3237,N,under 18
140326,product2,266.5,N,under 18
140332,product2,105,N,25-35
140344,product2,105,N,25-35
140362,product2,77,N,under 18
140393,product2,84,Y,under 18
140435,product3,182,N,25-35
140452,product3,182,Y,25-35
140455,product3,357,N,under 18
140461,product10,969,N,above 45
140516,product2,15,Y,under 18
140552,product2,326,N,25-35
140558,product2,123,Y,25-35
140604,product1,278.5,N,above 45
140643,product1,278.5,N,above 45
140659,product2,,N,25-35
140661,product3,329,N,25-35
140663,product1,62,N,above 45
140696,product2,88,N,under 18
140725,product5,2408,Y,under 18
140753,product5,294.5,N,25-35
140827,product8,,N,under 18
140887,product11,457,N,25-35
140934,product2,81,N,under 18
140946,product1,62,N,above 45
140965,product4,668,Y,25-35
141128,product2,138,N,under 18
141277,product2,89,N,above 45
141283,product1,62,N,above 45
141291,product3,329,N,25-35
141300,product7,203,N,35-45
141304,product7,,N,35-45
141309,product7,203,N,35-45
141378,product10,534,N,under 18
141411,product1,62,N,above 45
141420,product2,169,N,above 45
141450,product2,81,N,under 18
141486,product2,399,N,under 18
141501,product6,353,Y,25-35
141583,product2,231,N,under 18
141641,product1,62,N,above 45
141663,product5,294.5,N,25-35
141676,product2,535.5,N,under 18
141707,product2,516,N,above 45
141739,product8,164,N,under 18
141753,product8,95,N,under 18
141777,product10,250.5,N,25-35
141887,product10,4998,N,25-35
141895,product3,32,N,under 18
141946,product2,1556,Y,25-35
141974,product3,413,N,other
142014,product3,426.5,N,other
142031,product3,464,N,under 18
142055,product10,1376,N,under 18
142077,product5,294.5,N,25-35
142111,product10,481.5,N,above 45
142141,product5,2401,N,above 45
142243,product10,2020,N,18 - 25
142310,product1,209,N,under 18
142310,product10,209,N,under 18
142351,product10,1435,N,under 18
142351,product7,137.5,N,under 18
142355,product3,308,N,25-35
142365,product2,2444,N,under 18
142365,product9,77.5,N,under 18
142431,product2,883,N,25-35
142453,product2,84,N,under 18
142472,product3,301,N,under 18
142568,product3,1804,N,25-35
142605,product2,37,N,under 18
142841,product4,35,N,above 45
142853,product8,,N,under 18
142863,product10,5446,N,18 - 25
142868,product10,2352,Y,under 18
142917,product10,3089,N,under 18
142929,product5,294.5,N,25-35
142992,product2,1488.5,N,25-35
143069,product2,105,Y,25-35
143121,product8,738,N,under 18
143293,product2,990,N,25-35
143382,product2,15,N,under 18
143407,product1,61.5,N,above 45
143463,product2,5599,N,18 - 25
143472,product10,994,N,under 18
143473,product10,827.5,N,under 18
143482,product2,592,N,under 18
143489,product2,227,N,25-35
143499,product10,499,N,25-35
143539,product1,205,N,under 18
143572,product10,1144,N,under 18
143762,product10,3486,N,25-35
143858,product3,2002,Y,25-35
143893,product10,5124,Y,under 18
143907,product3,303,N,above 45
143932,product3,112,Y,above 45
143989,product2,322,Y,under 18
144038,product1,129,Y,above 45
144059,product8,795,N,under 18
144065,product2,3271,N,under 18
144083,product10,1037,N,25-35
144109,product3,1001,N,under 18
144214,product3,1377,N,25-35
144283,product2,468,N,25-35
144378,product10,909,Y,25-35
144456,product3,4452,N,under 18
144496,product2,508,N,under 18
144686,product10,896,N,under 18
144745,product2,261,N,under 18
144758,product2,570,N,under 18
144845,product6,2109,N,35-45
144863,product2,210,N,under 18
144967,product3,2607,N,under 18
145199,product2,183,N,under 18
145210,product2,170,N,25-35
145262,product3,299,N,25-35
145890,product8,165,N,under 18
145955,product8,31,N,under 18
146072,product2,2385,N,under 18
146170,product3,2065,N,under 18
146224,product3,3346,N,under 18
146320,product8,515,N,under 18
146448,product10,415,N,35-45
146528,product3,2828,N,under 18
146652,product10,4100,N,under 18
146715,product3,2828,N,under 18
146863,product2,1198,N,under 18
147749,product11,1250,N,25-35
148039,product2,473,Y,under 18
148090,product1,6400,N,under 18
148232,product10,969,N,above 45
